Temperature_C,Reflectance_RGB,SAR_Backscatter_dB,Wave_Height_m,Hydrocarbon_PPM,Fluorescence_Response,AIS_Anomaly,Anomaly,Image_Resolution
27.505236602732282,0.3504406304445383,-8.73557907505213,2.131313098506439,2.7902523193078728,0.11239651990559865,0,0,30x30
24.1680202335531,0.16605953801493017,-20.2677204493728,0.661291411046072,945.5691606156973,9.637050268256562,1,1,50x50
28.56685027050354,0.4252119494994,-6.357020260113691,1.1933059223406906,0.2962647762299464,0.280679547904514,0,0,10x10
16.799915762932468,0.33185949297467043,-11.988471142198664,2.177060023576324,2.408505601862081,0.29782906030812895,0,0,20x20
11.258839112276998,0.11918303235409632,-24.38265956561595,1.0063884175449,9009.726584729713,5.9994272948333665,0,1,100x100
14.95579799626213,0.10279036253804408,-21.556228132423275,0.11058076403639393,7264.656592735886,6.865330896080655,0,1,100x100
18.736194169540607,0.5282870953003866,-8.769757786317927,2.305953678524699,4.035460106757959,0.27796708831775707,0,0,10x10
17.868930521757186,0.47639463283324607,-7.261882459874269,2.374705579829447,3.0548127387487334,0.4615809795773431,0,0,10x10
20.768352791907503,0.37066265631906503,-10.908840910627084,1.900833764400867,2.5721765791939877,0.3468189767780856,0,0,30x30
25.609784674266983,0.49614796766031033,-7.958511412945804,0.6882454897368899,0.3207516260846227,0.2896626632480077,0,0,10x10
15.333715948364407,0.3789544449509343,-12.009998031321791,2.4099090705582134,0.18528633613181578,0.4349850859503249,0,0,30x30
12.361816216368915,0.28941915363434145,-23.296190831898844,0.3787844612667707,8701.26281022209,5.489605182146464,0,1,50x50
12.22695904536644,0.28410407112768254,-19.883610543365045,1.4551992350333176,1226.1282137348653,7.494856713892252,0,1,100x100
14.51407467419327,0.3815215755267759,-6.297761134467084,1.2650399351495318,1.4479676093003968,0.4668023428660938,0,0,30x30
14.868169794294655,0.5103993342848548,-12.79734714387168,2.4937932506039155,2.2198077469952624,0.1420150579027423,0,0,30x30
13.279521322965845,0.30379572830775103,-12.848394408342987,0.6725178668144972,4.8706316461467125,0.43353742360839,0,0,10x10
11.878790347977386,0.5231723489486664,-13.323597070875767,2.1896992323483784,2.677362091059889,0.17850039396482403,0,0,20x20
19.891888049585354,0.4458622742727709,-9.50267811633052,1.9898806399292817,2.7946068788344354,0.33575544467417207,0,0,20x20
26.247375883637236,0.36488214990514173,-6.713396965772954,0.5086568891091618,3.440742195992081,0.15943690094315188,0,0,20x20
23.2147820555384,0.38023762573924136,-12.797001649512943,0.6421789941684137,4.279866474600051,0.1749942169574128,0,0,10x10
25.836217131022998,0.48049467369398224,-8.353489805707952,2.21739607611283,2.7648240072352017,0.4131009615099568,0,0,20x20
14.377046788985098,0.35640989090031416,-11.797978191961622,1.3680947954901441,4.903126913945265,0.3546661312997521,0,0,10x10
24.306347493326758,0.36157287446200287,-5.5210092306142435,0.5405329622353847,2.2366624620993707,0.19353667226205068,0,0,10x10
10.987033701824151,0.5718343749454159,-13.280161143143758,0.5435218181847332,1.1630678196376372,0.35506021627825735,0,0,20x20
20.778653043963967,0.5477953543894812,-10.787721208060699,1.0400018106764124,2.1336230576075907,0.16565910660844896,0,0,20x20
10.562976248188177,0.5504513809428704,-7.152089348704054,2.599930995677043,4.937788234698538,0.28159024595748705,0,0,20x20
13.804826406471646,0.17720778079848265,-17.944013671384962,0.4952143077546728,2216.9539038891817,8.08575290466074,1,1,200x200
21.775776182980817,0.4320044630263889,-14.930550848558266,1.4797984415359475,0.8634572060367424,0.3587396720837338,0,0,10x10
19.809294862073987,0.11278447215965828,-20.70312874386073,0.13716689730477444,7848.111588356166,5.327696486166982,0,1,200x200
10.62262241164067,0.3909475389193406,-10.392440277433419,1.272064212122923,1.019737299356767,0.34818860847609145,0,0,30x30
11.487062836439934,0.5071261994277261,-13.672562050913802,1.9662503766581434,3.8983394180449062,0.10985809847558699,0,0,20x20
15.226998842594687,0.5562601966514913,-9.56276874729356,0.6593871160191405,1.4281754503187845,0.321593248501143,0,0,20x20
15.702597476405115,0.5193528292568044,-6.477865312092202,0.9032677376095983,1.591238804509425,0.2869963908487544,0,0,10x10
23.490894911814106,0.4265868718056892,-8.693771814910935,1.9152326108792035,2.0781648964049864,0.4466725336645091,0,0,10x10
28.78545141211874,0.4665177988604201,-5.144555222767034,1.6583818786689313,1.826973189393718,0.4514651908631633,0,0,30x30
29.42908733412262,0.4940309038298118,-12.54597086990562,0.9838151923763545,0.910292135520927,0.3260037505954917,0,0,10x10
10.211517330276369,0.41253961676291684,-5.071238951638641,0.6967666031000331,3.9502968127860756,0.27382864439524324,0,0,10x10
13.634515719725274,0.3174813540356037,-8.789469507522952,2.80092664545239,4.689333332460509,0.2841008581555883,0,0,20x20
20.738241757656915,0.5806007040375332,-14.69683516998114,1.9345312745863203,3.3241702533663737,0.10989760284849104,0,0,30x30
19.762968943294677,0.3814380071197314,-14.006915113096039,0.6695964746274834,2.1658649957684477,0.35357966667941787,0,0,20x20
18.624642129988082,0.3192973506558363,-6.865727576109347,2.5609435075317153,0.9783025220332797,0.49990617460055375,0,0,20x20
22.395881310010665,0.2333405825415975,-16.168438670863623,0.3595783476046748,8741.482673908964,3.876231134220564,1,1,50x50
21.706332775872824,0.26276086425815115,-18.27384502411086,0.8582873989258348,8120.237821995897,5.918987361019446,0,1,100x100
29.606913048936807,0.459599864018442,-14.40797951779129,2.6667868715048177,4.557947202064706,0.19409160003789092,0,0,30x30
14.707966919498896,0.43175832293626587,-10.72432285839146,1.5270606680808552,3.022508241431736,0.16841726464510254,0,0,10x10
14.446189796662093,0.49842929565922245,-10.615122451854521,1.9873825938994998,4.82810495179847,0.34012017251925536,0,0,10x10
26.254039077612795,0.3858456554166276,-6.110619280621105,1.5623131675896942,0.5712860276881493,0.14617379044373535,0,0,10x10
31.2579548720493,0.2621673589828274,-21.04480445144264,1.2032533046545781,8482.747547979485,4.86990985403205,1,1,200x200
27.50060737169293,0.3245084062146469,-14.938762164577676,2.3390981060840157,1.0409576901773598,0.4021436153978323,0,0,30x30
20.323747213623008,0.5172213040408136,-12.677095834115704,2.1203764437015202,3.7323784998284566,0.31180646106633814,0,0,30x30
15.050610294892852,0.5204326683419981,-8.807140456242182,0.6411683456403895,0.8515046078457056,0.3301249714825246,0,0,10x10
32.81127458644495,0.26256204523841764,-18.133560604026272,0.9807755502838776,972.8715258343841,7.736023111490315,0,1,50x50
27.105323519091446,0.2509076261114025,-20.956167495434478,1.405285576189087,491.6043370100375,3.530077387647929,0,1,50x50
15.889318291210014,0.3523945008681311,-6.444458569080069,0.8291665744713037,2.209268608688766,0.3565173003385764,0,0,10x10
11.937176632425508,0.5527928981621281,-8.955861948040408,2.5220441192255163,3.6680775654151727,0.30754856676957854,0,0,20x20
20.37023958318695,0.5013212236467769,-6.596436666291437,1.8971082354484188,0.6431906969927598,0.2874344222777844,0,0,30x30
30.680512140585368,0.23820317572988037,-22.059130489525526,1.4414096589125691,1647.0452768329926,5.9223214191039855,0,1,200x200
11.45847289359018,0.1523593637996416,-15.102293245224091,0.33259147543421974,6905.939080195959,7.869813398214807,0,1,50x50
19.807057976783454,0.42996201104480264,-9.396457128785165,2.5606056333537404,3.774560005205197,0.39297192137250825,0,0,10x10
24.426159676636285,0.3041405351598923,-6.829588001688805,1.0115928886460595,4.100001566176231,0.209262160210101,0,0,20x20
27.322273794574954,0.2708225597322984,-21.809256011609648,0.898396896083469,7882.120899794952,4.970087253220815,0,1,50x50
15.445570521944019,0.3733058327957085,-9.172906823158106,2.4481142400943323,3.1378305265109905,0.20423834293548523,0,0,30x30
17.640179800233504,0.43432190775001167,-10.392014965446705,2.229302806417749,3.041536818476054,0.41089571820305704,0,0,30x30
26.606071111802205,0.5565855726974274,-13.807431683224765,2.08392818261687,4.378673785330863,0.17917631005074788,0,0,30x30
23.226642578689834,0.20902800458477638,-22.20603929045323,1.175122278503375,9655.451701818245,6.94615157116144,0,1,50x50
18.950002318490835,0.3425397185526604,-9.993043291125417,0.6151604772960082,2.4993976541396137,0.2909531294663631,0,0,20x20
22.28402611415683,0.3849223717691593,-11.643670294549786,1.7769604457241999,1.21561849464958,0.3072193238778037,0,0,20x20
19.23965681259851,0.5482910124634732,-5.3832702681272195,1.1583575034412257,2.9862571044594466,0.47313223501724133,0,0,30x30
28.705880614687747,0.4505217308855881,-9.830139157921955,1.1203741747506706,2.865206159421838,0.14109981501126745,0,0,10x10
23.986718483448303,0.2940762842262757,-23.129986087672886,0.983131920338839,6949.173634919591,8.674383169336078,1,1,50x50
29.737377300956283,0.4017314686920555,-9.533119844057389,1.8556766294753342,2.403529287411219,0.150905491873527,0,0,20x20
19.023225936826663,0.4989912456090408,-12.297958917163974,2.4909140843295,1.381859403559695,0.44017017909907385,0,0,20x20
26.267706706648383,0.20145421550084652,-15.423183729602217,1.4446163624907005,2062.35851446151,4.3093636805703985,1,1,200x200
16.38097614552747,0.4666698000333156,-7.220527197366009,1.3292724200405235,2.658199147726701,0.4743648453594018,0,0,20x20
26.812975858669738,0.5172312657061928,-7.424701880970855,2.815003495955295,1.9428316866122026,0.44279881368485097,0,0,30x30
26.401839284955855,0.5601488505908059,-5.583923805147027,1.310065519635411,0.7243413664540804,0.29048920543811707,0,0,30x30
28.336189240278827,0.32658331081783565,-8.123662773762955,1.4490136677329744,1.9408670604910083,0.2785754003132265,0,0,10x10
17.412672839296512,0.35980341209650324,-14.143763402322595,0.6970325761345731,2.9732110282953874,0.4712638813975608,0,0,20x20
12.534633460084594,0.13703470146144783,-22.496893759824268,0.1945199158139626,9825.509621407984,3.272577077582371,0,1,200x200
18.45807281985134,0.5227332500558952,-10.499888506415282,1.723758110634353,0.9463422424662882,0.45969627572387073,0,0,30x30
24.406298136192376,0.4089471923835681,-13.635310769687846,1.1992137869560755,1.5940178018053885,0.341653372787206,0,0,30x30
26.93306093626516,0.4998740222475272,-8.594524655892805,1.738937321025268,0.9659566599639285,0.4861469695975916,0,0,10x10
24.608121232195174,0.3270081680479695,-9.261271773581278,2.328744074483031,0.12138372426443944,0.16317784395275364,0,0,10x10
28.241770428928128,0.3987793189741886,-13.519675553161827,0.6537036104528677,0.9277084354750625,0.2231447546355851,0,0,20x20
13.584977152087276,0.45893961351575896,-10.197391908376655,2.513182887371678,4.8381445873684426,0.21859704239065067,0,0,20x20
20.259744125365252,0.30554916951910643,-11.270431781407027,1.9378111650928198,0.13112566704664874,0.4860435557624595,0,0,30x30
11.26299532259752,0.39865864368872483,-8.05522898003024,0.6026194012758619,3.9665370697744144,0.13202036288347357,0,0,20x20
28.03869121863461,0.4858552742097538,-6.404448374437862,2.365818401772156,0.19364200398282072,0.17843267623074768,0,0,10x10
10.219449560575741,0.36632074912276424,-8.31014955869406,2.317311526800413,1.3153854509393352,0.12162268112211141,0,0,10x10
27.41794773707123,0.20892625779071144,-24.793022504357072,1.252848655595271,4652.148150448434,7.478613765864133,0,1,200x200
18.10670562243471,0.508404456758399,-10.958848153362014,0.9032174595296256,0.9122041443877427,0.335854601740317,0,0,10x10
28.48384770720114,0.3872499906777921,-13.891984710100449,2.0220447928491403,0.6101544435435885,0.1230989286006735,0,0,10x10
10.867046022933756,0.3132746326691298,-10.98648408833226,2.404119413794306,4.167382746189708,0.47957711109878487,0,0,20x20
17.583919953963346,0.43145762147191624,-7.592874824070602,2.9079744092191326,3.57533458173707,0.36974875658017925,0,0,10x10
11.45620675573598,0.3100091166116333,-14.125054134805623,1.5380288289062065,4.404228259971932,0.22373319836819086,0,0,20x20
24.857189515572507,0.11072632692087941,-19.57995295694697,0.22554856813338228,2979.479141562689,9.968702325338972,1,1,200x200
27.519440582935264,0.313523657444405,-12.761193843582642,2.808003362963843,3.0623445187381044,0.21523262089035194,0,0,10x10
14.784517855399342,0.596028885999679,-5.8863780821593075,1.8153273931900455,2.8680552184221235,0.25288381554499006,0,0,20x20
17.653375390697853,0.31439190508831394,-6.436530669277271,1.7422968166657946,0.8724810102390373,0.3255147812649682,0,0,10x10
17.720149730734782,0.5781254645305454,-5.279489325300069,0.8596191412091001,4.1928624091977245,0.48157748341462614,0,0,10x10
24.26411235133745,0.5764267375900807,-9.625445115434722,0.7400102659640948,1.081191249674165,0.3006378929449406,0,0,10x10
29.217447380461362,0.4597031848044111,-7.028255128392233,2.936687206343016,1.582178615777221,0.12957716353806312,0,0,30x30
10.69372712556966,0.38384726917997114,-11.456228442768314,1.0205084564773461,1.2088045872577946,0.4079558902988393,0,0,30x30
13.857460831724946,0.5754306012945258,-10.719436576453564,1.4746996015228069,3.9769678880006643,0.18022763716676737,0,0,30x30
24.900625970657444,0.40783703022549594,-7.610074200715831,1.2402316715930144,0.2894879717783705,0.28138305377912365,0,0,20x20
16.589822047853648,0.3349653598004789,-12.71223807855325,2.5066929159927334,3.6671357822818647,0.21275576398464435,0,0,20x20
21.259997922422624,0.33069070419857205,-13.941917765809276,1.5002298958314122,3.714905614009978,0.38655125642572585,0,0,20x20
15.529747308929336,0.46306432232611217,-14.282329618009257,1.4010645109376412,4.201798160827041,0.4387982774329533,0,0,30x30
29.850055762056215,0.5652009182797976,-7.308014540894327,2.9840644236569203,1.1655664957233154,0.16879220190481808,0,0,30x30
13.162283979268587,0.41894542034142307,-7.583958296765503,0.8709351618055845,1.9231102858843918,0.24950719633253918,0,0,30x30
12.122273234455543,0.5924639409288024,-9.656125231253455,2.5056659724469506,3.901174579457069,0.1357044687273315,0,0,30x30
27.58853252646216,0.4438239589077232,-5.283468072081499,1.9416119325582981,4.114772188558412,0.3956911449472035,0,0,30x30
28.737924114044286,0.5997494998804063,-10.68554613123773,1.4084233099845864,2.8663773412287434,0.4716740381727237,0,0,30x30
27.312271084092604,0.3380268843163869,-8.290016939174322,2.1417904246685087,2.67169021288439,0.15776077405537747,0,0,30x30
29.690097633459235,0.5980432797393125,-13.210604689779048,2.614353163457775,0.709713229842564,0.18818154664870312,0,0,20x20
21.338782253508022,0.5526063606292542,-9.056301756092452,0.9745366046673807,0.821516008961089,0.34337092588378093,0,0,30x30
27.338882532121687,0.5805318148086753,-14.680822936812376,0.8759472720608372,0.8370380687874279,0.1980111907782146,0,0,10x10
16.417879190245376,0.5358808783145592,-7.621285514990457,1.6314526101280835,3.5081332869232136,0.30927947663874666,0,0,10x10
20.226972831703335,0.39404358768062964,-14.58272873927503,1.9122230849974606,1.103060876912405,0.156029545627817,0,0,30x30
22.374773046737616,0.35324986035669315,-5.4451562722592435,1.3264329703790931,1.35176418615877,0.1931723950344953,0,0,30x30
22.84552411430828,0.4145243053317324,-6.6397450602027615,2.766335928070467,0.963212328222991,0.11021648914856086,0,0,30x30
22.208481068573242,0.23082817014804904,-21.427842289655075,0.4302406543326506,5291.451665365971,9.396340641375375,0,1,100x100
11.614973737009642,0.2078864807192239,-22.846717118863907,0.4928815403675655,8242.885738998606,2.5127805497882942,1,1,200x200
18.997661758032653,0.1341668247121524,-19.487020504474387,1.4124509089483324,8140.811923751596,2.516444027393262,1,1,100x100
12.230925059595307,0.5447364263529947,-8.347499536469925,1.9411828249336174,1.8669506506846871,0.17901743936653902,0,0,30x30
27.217600319707785,0.5550825206348636,-13.683210039109975,1.3643066882918204,1.7665309940578973,0.11126404621029128,0,0,30x30
19.483055661647438,0.36294098226821525,-14.565518576464756,1.9362670918376934,4.290822059096208,0.4476211268126016,0,0,20x20
15.484086269187145,0.5008217073747673,-7.235693051612994,1.142288066548585,3.212280222360744,0.24351484414432326,0,0,20x20
24.244068238513172,0.4892099511230612,-12.555732062363145,1.6202338149795101,4.801242508784371,0.3790861481328439,0,0,30x30
15.134816984878988,0.5937524591555768,-8.456975268108035,0.8370139253796709,4.53761055269459,0.38430815367706106,0,0,20x20
29.749708653823184,0.555297443587534,-7.010585311209242,1.1130761508351372,1.7437804309968563,0.35757647501927803,0,0,20x20
26.863847973244667,0.2140637277608416,-18.614821226075588,0.3299987168148878,6544.811265390302,6.7527097073106646,1,1,200x200
21.482571430521986,0.38808458446222016,-7.68434651103602,2.6848534775793014,2.828054263722701,0.3729364101051468,0,0,20x20
24.686407867312745,0.5665831386016218,-8.654472944777478,2.4272417293764024,1.9111164232875566,0.39233531600446914,0,0,20x20
14.783204854024838,0.5837401744988928,-5.326092043442777,2.385516182067965,0.5259137159203731,0.1743526178526829,0,0,20x20
22.350196399156385,0.3944167027849158,-7.411228876473843,1.7266135372265488,1.1715816778535264,0.41959775528745125,0,0,20x20
13.827842411342564,0.3759311277460702,-6.2421493793639815,1.2570014556507023,3.234960897793873,0.20216318715260362,0,0,10x10
19.921996450366734,0.5297705605701601,-5.152947616392623,1.926699380162777,4.6488190938966625,0.3552355772921637,0,0,10x10
20.023269279640857,0.22382937977329637,-23.103702243103708,0.39585003174373734,4858.539927249777,7.044417226893846,0,1,200x200
10.385415238734941,0.4584011085255917,-12.306981962304107,1.2438472332226311,1.5365710242755015,0.1603821768844833,0,0,10x10
12.779763594515314,0.401160687472057,-11.230737187229375,1.7086076399803305,1.3820593354716433,0.3395229455864811,0,0,30x30
18.537720656486588,0.12046846903242486,-15.304106036207486,0.3846472904048108,9822.809380953024,9.67130402753355,0,1,200x200
12.394559484590514,0.41530364441148454,-14.378016229611033,2.8153940713394063,3.2826597761476615,0.37304910036670946,0,0,30x30
26.98504603071629,0.31475659946565043,-9.420612237852897,2.985488333749312,0.015139315802638609,0.30705013209934995,0,0,30x30
26.571811460574985,0.11974010790638981,-22.007911892159434,0.2757879068483522,2844.9124940153797,8.853870259934554,1,1,100x100
20.48473528123622,0.5250374633774065,-8.749632269955049,2.6954652744439045,1.7897365613340988,0.4240403912333762,0,0,30x30
19.28349662637627,0.5261421284953149,-7.18127631318599,2.867003987460547,2.0250304672156516,0.3880429982758452,0,0,30x30
27.787134986653165,0.5319383784439602,-7.994176350897375,2.9178439693994718,2.6044571099208778,0.45947486340323407,0,0,20x20
32.904875841235885,0.2665721602978297,-23.822461643939157,0.28920160582851484,6812.053965128289,8.265369341928391,0,1,200x200
24.52826358760747,0.46646138681408844,-7.193176306722555,0.7859003043126054,4.9954209827776035,0.1356759262302889,0,0,30x30
19.819700409740804,0.473882303801091,-12.767177374616242,2.7228236997864457,2.9466836580877542,0.18118415323644876,0,0,20x20
15.519540207406594,0.3540242651635551,-14.269084374071317,2.4701308638166655,3.7042284809679833,0.3943812176755259,0,0,30x30
15.835035676650852,0.4397007928346528,-7.737664051268482,2.2906772888162936,3.7883598551747726,0.4590323439273324,0,0,30x30
12.680395329234136,0.44857544792541393,-11.979325254108668,1.5138485189148192,1.526046435382421,0.2855619676978605,0,0,30x30
25.35524085232874,0.5170312863041615,-14.301030651668928,2.7802422089535916,1.5304591516302652,0.4668589158163853,0,0,30x30
23.326923231819272,0.42548774507317855,-14.65705094559437,1.3279897387747817,0.860207222720139,0.24617920142948224,0,0,20x20
12.464369877697564,0.42391407586289925,-11.727241995034223,1.2809511163135703,1.2421579155620843,0.16719652514504824,0,0,10x10
11.566119228979577,0.3370576554976374,-13.551476329542698,1.7109866037342265,4.058846082504708,0.4478359744680327,0,0,10x10
18.847083574092316,0.5583455713070198,-10.956057331140432,2.255537596740882,4.804378188879833,0.3414703553038399,0,0,30x30
26.658783753058152,0.5980542719226517,-8.646664943037036,2.9858043503461538,3.631308951120959,0.10406695790236649,0,0,20x20
23.305943116547567,0.1219167095906679,-18.193384602977538,0.3383991505601026,3697.11888672497,5.860819868639065,0,1,100x100
20.343722427962625,0.38043076087350874,-8.476542227497617,2.5734738287454997,2.388482106852554,0.2311653842668427,0,0,10x10
14.802154651238443,0.3935473709892553,-7.716543119410676,2.8428516506396897,2.537258645858684,0.38378045706264263,0,0,20x20
12.144235760677768,0.31826502556378117,-6.442395385749354,1.6915224085969047,4.556374682516275,0.33848042634858044,0,0,30x30
23.776442748761006,0.5998375834211056,-9.595056223191222,2.4016353457963255,1.6490018261348167,0.46162100903554826,0,0,30x30
29.908569615210805,0.5005149540179156,-7.021600319978495,1.1405286521914726,2.6099997564461495,0.10370114486533769,0,0,10x10
26.131012619731518,0.16873310268491543,-17.250031993527642,0.7235651351161358,5873.792082665931,4.118523951912804,1,1,200x200
28.814800448592607,0.38232453434081837,-8.61100874867773,2.652091087692941,1.9669938796077573,0.3975990387771633,0,0,20x20
27.76259761965246,0.4145142539387295,-11.747865588398284,1.9204512443061859,1.4657586253133326,0.4298644496637033,0,0,30x30
26.029393698114156,0.15132257451115513,-15.730540947836298,1.4070950216270854,1359.8491320475616,5.029015088975443,1,1,50x50
27.967304741958767,0.32865373024243305,-11.544769409304264,1.9934064692578588,2.569884077087944,0.1007061367048081,0,0,30x30
28.76654976887657,0.34237492706919886,-7.3720023616173656,2.911928157496808,2.4943433964908746,0.4380522111834021,0,0,20x20
24.564721466247292,0.4595909531683511,-13.060315462554083,1.0261131804216945,1.1331683821207827,0.4424740269763884,0,0,20x20
28.52158833656072,0.3626431049211813,-6.793727329516592,1.8034423555925478,4.559848294948398,0.3219343547733834,0,0,10x10
25.498609613932693,0.4092458486415611,-11.100014709153342,2.112440624048291,4.358104746489571,0.4931312212294714,0,0,10x10
11.225832705072145,0.43730705541465864,-14.384166479796312,1.0669858581408969,3.3044668698650295,0.3562894153059918,0,0,10x10
26.54568570427487,0.13674090453014612,-19.946805695533698,0.19625341270975977,2176.7340719736712,3.3909266847810677,1,1,100x100
19.662848463711512,0.3854417894218683,-6.605070867256751,0.8893532926760976,4.034175639016474,0.3806250393760163,0,0,20x20
12.16498999761936,0.3048557632781917,-11.586792716558062,0.9224163124358751,3.428248671319367,0.4889787943843541,0,0,10x10
18.60438687471003,0.40628653618519195,-12.81426407775089,2.5216299974687906,4.1389221117378945,0.28994646852105,0,0,10x10
11.273186331625144,0.47126316436720167,-9.674017017808062,0.5134966658266631,2.122001482459515,0.17565419829470477,0,0,30x30
13.556856506554029,0.5116083793596218,-13.631515339794346,2.070592142303255,0.4488133285863044,0.4706201929257047,0,0,10x10
24.678200114468865,0.475865175553445,-11.032679450293282,2.6944199143107523,0.2176054372182118,0.46090393474652347,0,0,30x30
28.355584600434007,0.3796215823541229,-5.256544713047322,1.144717668010875,0.8426963476040983,0.18051856686185147,0,0,10x10
16.12176987173665,0.10170380896214148,-15.086595092104638,1.2653378865674703,3121.0398582122302,3.8440384397751224,0,1,200x200
